Timestamp,Latitude,Longitude,NR PCI,NR Serving SSB Index,NR SS-RSRP [dBm],NR Scheduled PUSCH Thp [MBit/s],NR Avg Num PUSCH RB,NR Avg PUSCH MCS,NR Distance [m],NR Direction [°],NR Direction Delta [°],Label
10:38:14.394,51.403598,12.208621,217.0,5.0,-93.8,20.984904,138.0,18.0,242.03163504890787,-42.48693176007595,17.513068239924053,Runde2_entry.json
10:38:14.910,51.403599,12.208637,217.0,5.0,-94.4,18.535146,124.0,18.0,241.20335769397641,-42.30244017228296,17.697559827717043,Runde2_entry.json
10:38:15.425,51.403601,12.208658,217.0,5.0,-93.8,17.654974,130.0,17.0,240.1654136544281,-42.04385383753447,17.95614616246553,Runde2_entry.json
10:38:15.941,51.403602,12.208687,217.0,5.0,-94.9,17.016946,119.0,17.0,238.62170714239215,-41.723467173504275,18.276532826495725,Runde2_entry.json
10:38:16.456,51.403603,12.208717,217.0,5.0,-96.0,19.209016,131.0,18.0,237.02988732916526,-41.389903555073545,18.610096444926455,Runde2_entry.json
10:38:16.972,51.403605,12.208746,217.0,5.0,-94.5,17.273044000000002,125.0,17.0,235.56858268959454,-41.04193553029228,18.958064469707722,Runde2_entry.json
10:38:17.488,51.403606,12.20878,217.0,5.0,-93.9,18.639558,136.0,17.0,233.77388331609876,-40.660047681187564,19.339952318812436,Runde2_entry.json
10:38:17.988,51.403609,12.20882,217.0,5.0,-94.9,14.297049000000001,119.0,17.0,231.80165673243846,-40.16604778694102,19.83395221305898,Runde2_entry.json
10:38:18.519,51.403611,12.208863,217.0,5.0,-95.9,11.728415,107.0,18.0,229.61478898561685,-39.655977882568266,20.344022117431734,Runde2_entry.json
10:38:19.019,51.403613,12.208903,217.0,5.0,-94.2,16.022758,110.0,17.0,227.60678766004946,-39.17301895226478,20.826981047735217,Runde2_entry.json
10:38:19.550,51.403616,12.208949,217.0,5.0,-94.9,18.152662,132.0,16.0,225.36807848676943,-38.59610023342469,21.403899766575307,Runde2_entry.json
10:38:20.066,51.403621,12.208997,217.0,5.0,-95.4,18.538672,135.0,16.0,223.19287589485077,-37.94711370161673,22.05288629838327,Runde2_entry.json
10:38:20.581,51.403625,12.209045,217.0,5.0,-93.2,22.173106,156.0,17.0,220.97429830396746,-37.3125272224417,22.6874727775583,Runde2_entry.json
10:38:21.113,51.40363,12.209094,217.0,5.0,-93.2,19.458932,149.0,17.0,218.80780203996073,-36.63838155747021,23.36161844252979,Runde2_entry.json
10:38:21.628,51.403636,12.209142,217.0,5.0,-95.1,21.76239,150.0,17.0,216.80083951294358,-35.948654079912956,24.051345920087044,Runde2_entry.json
10:38:22.128,51.403642,12.209188,217.0,5.0,-94.8,21.252396,149.0,17.0,214.9294056694693,-35.27701928941815,24.72298071058185,Runde2_entry.json
10:38:22.660,51.403648,12.209238,217.0,5.0,-95.1,21.153456,140.0,18.0,212.8926836426071,-34.5515626375568,25.4484373624432,Runde2_entry.json
10:38:23.160,51.403654,12.209284,217.0,5.0,-95.5,21.667846,148.0,17.0,211.0914962932681,-33.869097813772385,26.130902186227615,Runde2_entry.json
10:38:23.691,51.403663,12.209334,217.0,5.0,-94.4,25.59414,161.0,18.0,209.37146812082403,-33.073512667992304,26.926487332007696,Runde2_entry.json
10:38:24.206,51.403671,12.209382,217.0,5.0,-95.5,25.40434,147.0,19.0,207.71404982869683,-32.318298217454526,27.681701782545474,Runde2_entry.json
10:38:24.722,51.403682,12.209428,217.0,5.0,-94.2,29.233662,152.0,20.0,206.44076860407645,-31.528628096890998,28.471371903109002,Runde2_entry.json
10:38:25.222,51.403693,12.209473,,,,30.256176,131.0,22.0,,,,Runde2_entry.json
10:38:25.738,51.403708,12.209519,217.0,,,35.727756,139.0,23.0,204.42501914355515,-29.88912883688687,30.11087116311313,Runde2_entry.json
10:38:26.269,51.403724,12.209566,,,,38.810764000000006,119.0,27.0,,,,Runde2_entry.json
10:38:26.785,51.403739,12.209612,217.0,,,48.81218,142.0,28.0,202.9751602439116,-28.146636831747912,31.853363168252088,Runde2_entry.json
10:38:27.300,51.403755,12.209659,217.0,5.0,-76.0,46.926396000000004,142.0,28.0,202.36849044539667,-27.26769110944906,32.73230889055094,Runde2_entry.json
10:38:27.816,51.403775,12.209709,,,,44.750800000000005,143.0,27.0,,,,Runde2_entry.json
10:38:28.316,51.403795,12.209758,217.0,,,46.108456,130.0,23.0,201.88085635478544,-25.34033643210148,34.65966356789852,Runde2_entry.json
10:38:28.847,51.403816,12.209805,217.0,4.0,-72.3,41.726624,129.0,19.0,201.9502769137235,-24.411166912902104,35.588833087097896,Runde2_entry.json
10:38:29.363,51.403836,12.209851,217.0,4.0,-76.6,38.583464,130.0,20.0,202.04364723420616,-23.5212660098357,36.4787339901643,Runde2_entry.json
10:38:29.878,51.403857,12.209897,217.0,4.0,-78.3,39.356232000000006,123.0,21.0,202.30626567604378,-22.629470824423606,37.370529175576394,Runde2_entry.json
10:38:30.394,51.403877,12.209943,217.0,4.0,-76.2,43.456004,137.0,20.0,202.55012373730136,-21.76296242286361,38.23703757713639,Runde2_entry.json
10:38:30.910,51.403898,12.209987,217.0,4.0,-76.7,42.503952,130.0,22.0,203.0335331889237,-20.922433948504704,39.077566051495296,Runde2_entry.json
10:38:31.425,51.403918,12.210032,217.0,4.0,-76.3,37.855152000000004,122.0,20.0,203.45751950301096,-20.093083730311434,39.906916269688566,Runde2_entry.json
10:38:31.941,51.403938,12.210076,217.0,4.0,-76.3,45.194652000000005,129.0,23.0,203.98471438603463,-19.28872495449184,40.71127504550816,Runde2_entry.json
10:38:32.456,51.403959,12.210122,217.0,4.0,-75.6,43.325968,131.0,22.0,204.61801204809115,-18.459531217012284,41.540468782987716,Runde2_entry.json
10:38:32.972,51.40398,12.210171,217.0,4.0,-77.0,31.853904,129.0,23.0,205.23651842109803,-17.604261427634356,42.395738572365644,Runde2_entry.json
10:38:33.472,51.404,12.210219,217.0,4.0,-76.0,31.870728,128.0,21.0,205.86272937384612,-16.784815997571684,43.215184002428316,Runde2_entry.json
10:38:34.003,51.404021,12.210271,217.0,4.0,-76.8,38.711696,135.0,22.0,206.55832813235693,-15.916896676768374,44.083103323231626,Runde2_entry.json
10:38:34.519,51.40404,12.21032,217.0,4.0,-73.9,48.972644,134.0,23.0,207.21185053639158,-15.118272670196575,44.881727329803425,Runde2_entry.json
10:38:35.035,51.404056,12.210367,217.0,4.0,-70.3,43.405496,149.0,21.0,207.67807264197083,-14.38068733272496,45.61931266727504,Runde2_entry.json
10:38:35.550,51.404073,12.210414,217.0,4.0,-71.8,35.491872,133.0,21.0,208.31408173239492,-13.644268025571023,46.35573197442898,Runde2_entry.json
10:38:36.066,51.404089,12.210461,217.0,4.0,-72.3,32.096552,121.0,17.0,208.91089592896222,-12.924501253489382,47.07549874651062,Runde2_entry.json
10:38:36.581,51.404104,12.210509,217.0,4.0,-80.8,27.629502,126.0,14.0,209.44473000981955,-12.20738094890055,47.79261905109945,Runde2_entry.json
10:38:37.097,51.404118,12.210558,217.0,4.0,-85.3,28.930714,122.0,15.0,209.91671467766167,-11.491838877390762,48.50816112260924,Runde2_entry.json
10:38:37.628,51.404132,12.210608,217.0,4.0,-86.9,37.991392,137.0,17.0,210.43514039694762,-10.77103405010854,49.22896594989146,Runde2_entry.json
10:38:38.160,51.404146,12.210658,217.0,4.0,-87.2,24.814799999999998,130.0,18.0,211.02079474143537,-10.057860357317622,49.94213964268238,Runde2_entry.json
10:38:38.660,51.404158,12.210704,217.0,4.0,-87.2,34.97396,144.0,20.0,211.5234954798426,-9.412985853949408,50.58701414605059,Runde2_entry.json
10:38:39.175,51.404169,12.210752,217.0,4.0,-85.6,39.393076,138.0,19.0,211.94199021775614,-8.753524922612769,51.24647507738723,Runde2_entry.json
10:38:39.738,51.404182,12.210804,217.0,4.0,-87.5,41.780328000000004,151.0,23.0,212.5791490485042,-8.040672969932814,51.959327030067186,Runde2_entry.json
10:38:40.253,51.404193,12.210852,217.0,4.0,-85.3,22.525036,131.0,19.0,213.11929765016694,-7.393118468601472,52.60688153139853,Runde2_entry.json
10:38:40.769,51.404204,12.210897,217.0,4.0,-85.9,37.632864,112.0,22.0,213.75320523485328,-6.788732118230087,53.21126788176991,Runde2_entry.json
10:38:41.285,51.404215,12.210943,217.0,4.0,-86.0,42.00764,145.0,17.0,214.42660775354713,-6.177396773412113,53.82260322658789,Runde2_entry.json
10:38:41.800,51.404228,12.210984,217.0,4.0,-88.7,45.289248,138.0,20.0,215.4223735412267,-5.627896016094951,54.37210398390505,Runde2_entry.json
10:38:42.316,51.404241,12.211025,217.0,4.0,-87.1,44.034936,145.0,20.0,216.46058432544726,-5.084801090728092,54.91519890927191,Runde2_entry.json
10:38:42.831,51.404253,12.211067,217.0,4.0,-89.4,39.35246,132.0,21.0,217.42205319597517,-4.538163027737653,55.46183697226235,Runde2_entry.json
10:38:43.347,51.404267,12.211106,217.0,4.0,-89.9,43.537356,130.0,21.0,218.66912858048906,-4.0299721308699645,55.970027869130035,Runde2_entry.json
10:38:43.863,51.404285,12.211133,217.0,4.0,-90.6,42.13116,125.0,21.0,220.4739082153527,-3.6665111863035804,56.33348881369642,Runde2_entry.json
10:38:44.378,51.404304,12.21116,217.0,4.0,-89.2,41.452344,128.0,19.0,222.40862199772133,-3.307691061656044,56.692308938343956,Runde2_entry.json
10:38:44.894,51.404322,12.211188,217.0,4.0,-91.3,41.402396,109.0,23.0,224.24600218292616,-2.9449970728469452,57.055002927153055,Runde2_entry.json
10:38:45.394,51.404341,12.211208,217.0,4.0,-90.5,39.49202,130.0,20.0,226.25175918151027,-2.681588036638118,57.31841196336188,Runde2_entry.json
10:38:45.925,51.404363,12.211221,217.0,4.0,-92.9,37.7781,110.0,21.0,228.6318305342689,-2.5010942165882284,57.49890578341177,Runde2_entry.json
10:38:46.441,51.404385,12.211229,217.0,4.0,-91.7,42.307952,130.0,20.0,231.03800784445744,-2.3821230960514868,57.61787690394851,Runde2_entry.json
10:38:46.956,51.40441,12.211231,217.0,4.0,-91.5,50.500260000000004,139.0,23.0,233.80417901766825,-2.330837909837726,57.669162090162274,Runde2_entry.json
10:38:47.472,51.404437,12.211228,217.0,4.0,-89.5,47.850739999999995,149.0,21.0,236.81353931761856,-2.334918046587404,57.665081953412596,Runde2_entry.json
10:38:47.988,51.404466,12.211215,217.0,4.0,-88.3,46.499032,140.0,20.0,240.0879948204051,-2.447801840515524,57.552198159484476,Runde2_entry.json
10:38:48.488,51.404494,12.211203,217.0,4.0,-91.8,47.063536,137.0,21.0,243.2489115809849,-2.5478638765313235,57.45213612346868,Runde2_entry.json
10:38:49.019,51.404523,12.21119,217.0,4.0,-93.1,42.661868000000005,117.0,23.0,246.52713840564832,-2.6549772932938254,57.345022706706175,Runde2_entry.json
10:38:49.535,51.404552,12.211175,217.0,4.0,-90.6,49.924519999999994,140.0,22.0,249.81720715737686,-2.780630957478593,57.21936904252141,Runde2_entry.json
10:38:50.035,51.404579,12.211158,217.0,4.0,-88.5,48.42328,131.0,22.0,252.89861950572728,-2.9266837671127632,57.07331623288724,Runde2_entry.json
10:38:50.566,51.404609,12.211143,217.0,4.0,-88.3,36.565088,123.0,20.0,256.30510405278477,-3.044417002948535,56.955582997051465,Runde2_entry.json
10:38:51.081,51.404638,12.211131,217.0,4.0,-93.7,36.72768,134.0,20.0,259.5861099169586,-3.1296203457320075,56.87037965426799,Runde2_entry.json
10:38:51.597,51.404668,12.211119,217.0,4.0,-91.4,38.858416,125.0,20.0,262.97916477299333,-3.2113298874314182,56.78867011256858,Runde2_entry.json
10:38:52.097,51.404696,12.211107,217.0,4.0,-90.5,41.690239999999996,126.0,22.0,266.1517995403195,-3.2937251296660293,56.70627487033397,Runde2_entry.json
10:38:52.628,51.404726,12.211102,,,,35.239584,136.0,19.0,,,,Runde2_entry.json
10:38:53.144,51.404756,12.211102,217.0,,,39.782024,131.0,20.0,272.82881700900344,-3.2614984779254996,56.7385015220745,Runde2_entry.json
10:38:53.675,51.404784,12.211114,217.0,4.0,-90.6,47.941392,147.0,21.0,275.86276278219975,-3.1085215377399322,56.89147846226007,Runde2_entry.json
10:38:54.191,51.404811,12.211127,,,,35.915788,160.0,18.0,,,,Runde2_entry.json
10:38:54.706,51.404838,12.211141,217.0,,,50.624532,163.0,20.0,281.7062874568248,-2.7865035259617343,57.213496474038266,Runde2_entry.json
10:38:55.222,51.404865,12.211155,217.0,4.0,-90.5,49.277984,150.0,21.0,284.63281507542854,-2.6258777060643865,57.37412229393561,Runde2_entry.json
10:38:55.738,51.404891,12.21119,,,,34.340264000000005,124.0,20.0,,,,Runde2_entry.json
10:38:56.253,51.404915,12.211228,217.0,,,43.339048000000005,131.0,20.0,289.88482996225736,-1.9046548195336754,58.095345180466325,Runde2_entry.json
10:38:56.769,51.404931,12.211275,217.0,4.0,-92.9,47.669968,154.0,19.0,291.5193852401007,-1.4635750640011906,58.53642493599881,Runde2_entry.json
10:38:57.285,51.404948,12.211321,217.0,4.0,-97.9,40.543476000000005,138.0,18.0,293.30489842803075,-1.0363976305092137,58.963602369490786,Runde2_entry.json
10:38:57.800,51.404964,12.211368,217.0,4.0,-99.8,38.805568,163.0,15.0,295.01393527104733,-0.6058140974309367,59.39418590256906,Runde2_entry.json
10:38:58.316,51.404979,12.211415,,,,24.702022,155.0,12.0,,,,Runde2_entry.json
10:38:58.816,51.404992,12.211462,,,,14.112144,100.0,15.0,,,,Runde2_entry.json
10:38:59.347,51.405006,12.211515,216.0,,,18.723484,196.0,7.0,299.6986731195851,0.710155829605867,-59.28984417039413,Runde2_entry.json
10:38:59.878,51.405022,12.211581,,,,20.607058000000002,198.0,9.0,,,,Runde2_entry.json
10:39:00.394,51.405038,12.211646,216.0,,,19.404114,190.0,8.0,303.558397715717,1.8517397767883494,-58.14826022321165,Runde2_entry.json
10:39:00.910,51.405054,12.211711,216.0,5.0,-99.2,22.078259999999997,195.0,8.0,305.58468814042294,2.4076388004632463,-57.592361199536754,Runde2_entry.json
10:39:01.410,51.40507,12.211775,216.0,5.0,-96.5,25.328476,194.0,9.0,307.6686793141805,2.947944314447909,-57.05205568555209,Runde2_entry.json
10:39:01.941,51.405087,12.211846,216.0,5.0,-95.6,29.085184,189.0,12.0,309.96750300008017,3.5403634859467275,-56.45963651405327,Runde2_entry.json
10:39:02.456,51.405105,12.211918,216.0,5.0,-94.2,30.847921999999997,186.0,13.0,312.4565006272389,4.131822139352437,-55.86817786064756,Runde2_entry.json
10:39:02.972,51.405123,12.211996,216.0,5.0,-93.7,27.84573,184.0,12.0,315.06886633934687,4.765532624595096,-55.234467375404904,Runde2_entry.json
10:39:03.488,51.405139,12.212064,216.0,5.0,-93.6,19.025366,183.0,11.0,317.44821489930905,5.309856596670556,-54.690143403329444,Runde2_entry.json
10:39:04.003,51.405154,12.212126,216.0,5.0,-97.0,13.159482,192.0,5.0,319.71674888409257,5.7991088564184565,-54.20089114358154,Runde2_entry.json
10:39:04.519,51.405169,12.212188,,,,13.812391,183.0,9.0,,,,Runde2_entry.json
10:39:05.035,51.405184,12.21225,216.0,,,15.041717,195.0,11.0,324.40303508127994,6.759620736446607,-53.24037926355339,Runde2_entry.json
10:39:05.550,51.405198,12.212311,216.0,5.0,-95.7,15.220269,194.0,12.0,326.696488347452,7.225298269720497,-52.7747017302795,Runde2_entry.json
10:39:06.081,51.405213,12.212373,216.0,5.0,-95.2,15.388022999999999,193.0,12.0,329.1584471655607,7.6909653424680755,-52.309034657531924,Runde2_entry.json
10:39:06.597,51.405228,12.212432,216.0,5.0,-94.3,15.517703,192.0,12.0,331.62283249619105,8.12667137038926,-51.87332862961074,Runde2_entry.json
10:39:07.113,51.405243,12.21249,216.0,5.0,-93.0,17.993924,195.0,13.0,334.11229986951196,8.548965803050635,-51.451034196949365,Runde2_entry.json
10:39:07.613,51.405257,12.212547,216.0,5.0,-93.6,17.41486,190.0,14.0,336.51556982973744,8.961087922896468,-51.03891207710353,Runde2_entry.json
10:39:08.144,51.405272,12.212607,216.0,5.0,-92.4,20.138524,181.0,15.0,339.1128654953296,9.388831063976625,-50.611168936023375,Runde2_entry.json
10:39:08.660,51.405285,12.212657,216.0,5.0,-90.9,24.458508000000002,187.0,16.0,341.3610328371768,9.739546048846876,-50.260453951153124,Runde2_entry.json
10:39:09.175,51.405296,12.212703,216.0,5.0,-88.8,25.058978,179.0,18.0,343.34947051610453,10.062028399619749,-49.93797160038025,Runde2_entry.json
10:39:09.691,51.405308,12.21275,216.0,5.0,-90.8,19.49913,186.0,15.0,345.48583390087003,10.385797196498743,-49.61420280350126,Runde2_entry.json
10:39:10.206,51.40532,12.212796,216.0,5.0,-91.6,17.61169,180.0,14.0,347.625921578542,10.698617862208323,-49.30138213779168,Runde2_entry.json
10:39:10.722,51.405327,12.212833,216.0,5.0,-92.6,18.610419999999998,186.0,14.0,349.0793186462396,10.9574046970518,-49.0425953029482,Runde2_entry.json
10:39:11.222,51.405334,12.212867,216.0,5.0,-92.3,19.267318,186.0,14.0,350.48817849249673,11.191682473612332,-48.80831752638767,Runde2_entry.json
10:39:11.753,51.405337,12.212903,216.0,5.0,-93.0,20.745804,191.0,14.0,351.5233038336245,11.454480282080226,-48.545519717919774,Runde2_entry.json
10:39:12.285,51.405339,12.212939,216.0,5.0,-90.4,21.994918000000002,191.0,15.0,352.4671786960238,11.720049401498386,-48.279950598501614,Runde2_entry.json
10:39:12.800,51.405331,12.212973,216.0,5.0,-92.7,24.567486000000002,192.0,15.0,352.3245012231362,12.008375895310394,-47.991624104689606,Runde2_entry.json
10:39:13.316,51.405323,12.213008,216.0,5.0,-90.7,27.685418000000002,188.0,18.0,352.2212879842263,12.305199216683604,-47.694800783316396,Runde2_entry.json
10:39:13.831,51.405316,12.213042,216.0,5.0,-88.5,28.827154,191.0,17.0,352.2205444333542,12.591262533688564,-47.408737466311436,Runde2_entry.json
10:39:14.347,51.405305,12.213073,216.0,5.0,-88.9,32.969356,187.0,19.0,351.7491546401071,12.871978401519527,-47.12802159848047,Runde2_entry.json
10:39:14.863,51.405289,12.213098,216.0,5.0,-86.5,25.883191999999998,189.0,17.0,350.63254528548345,13.12987947041313,-46.87012052958687,Runde2_entry.json
10:39:15.378,51.405271,12.213121,216.0,5.0,-91.9,28.321086,191.0,16.0,349.27402035287787,13.383503966099966,-46.616496033900034,Runde2_entry.json
10:39:15.894,51.405249,12.213143,216.0,5.0,-89.9,22.342816,192.0,15.0,347.4872311038969,13.649996124411302,-46.3500038755887,Runde2_entry.json
10:39:16.410,51.405224,12.213165,216.0,5.0,-91.1,18.811584,192.0,13.0,345.40242941263523,13.933770341546904,-46.066229658453096,Runde2_entry.json
10:39:16.925,51.405194,12.213184,216.0,5.0,-92.7,18.32309,194.0,13.0,342.74062171367336,14.222170619220265,-45.777829380779735,Runde2_entry.json
10:39:17.441,51.405164,12.213204,216.0,5.0,-93.2,26.310112,193.0,15.0,340.12082824488556,14.523754542940651,-45.47624545705935,Runde2_entry.json
10:39:17.956,51.405134,12.213224,216.0,5.0,-92.4,29.300226,193.0,18.0,337.51937351263393,14.830917800182988,-45.16908219981701,Runde2_entry.json
10:39:18.456,51.405104,12.213242,216.0,5.0,-91.2,26.191706,190.0,16.0,334.88473564524236,15.127829072230895,-44.872170927769105,Runde2_entry.json
10:39:18.988,51.40507,12.213261,216.0,5.0,-91.0,22.08439,194.0,14.0,331.8826665091403,15.459831411239975,-44.540168588760025,Runde2_entry.json
10:39:19.503,51.405037,12.213279,216.0,5.0,-92.2,26.018642,194.0,16.0,328.9773948344368,15.785367060155806,-44.21463293984419,Runde2_entry.json
10:39:20.019,51.405004,12.213297,216.0,5.0,-91.8,21.391124,189.0,16.0,326.0923125654634,16.117815897768594,-43.882184102231406,Runde2_entry.json
10:39:20.535,51.404969,12.213315,216.0,5.0,-91.6,24.15141,190.0,15.0,323.0244855727113,16.469154800064416,-43.530845199935584,Runde2_entry.json
10:39:21.050,51.404931,12.213334,216.0,5.0,-90.9,27.815883999999997,193.0,16.0,319.70401725423784,16.855213820011272,-43.14478617998873,Runde2_entry.json
10:39:21.566,51.404894,12.213355,216.0,5.0,-90.2,29.277462,195.0,17.0,316.569852409677,17.261604813819588,-42.73839518618041,Runde2_entry.json
10:39:22.081,51.404858,12.213376,216.0,5.0,-91.8,25.130258,192.0,17.0,313.5655409526034,17.671422473682412,-42.32857752631759,Runde2_entry.json
10:39:22.597,51.404821,12.213397,216.0,5.0,-91.4,27.016762,196.0,17.0,310.490648303584,18.097843688428668,-41.90215631157133,Runde2_entry.json
10:39:23.097,51.404785,12.213417,216.0,5.0,-88.3,29.251707999999997,196.0,17.0,307.515394968209,18.519169349569268,-41.48083065043073,Runde2_entry.json
10:39:23.628,51.404747,12.213439,216.0,5.0,-89.1,29.362236,191.0,18.0,304.43542127216574,18.982899196484254,-41.017100803515746,Runde2_entry.json
10:39:24.144,51.404709,12.213461,216.0,5.0,-89.3,28.494813999999998,184.0,18.0,301.3909422090899,19.458655403030377,-40.54134459696962,Runde2_entry.json
10:39:24.644,51.404673,12.213483,216.0,5.0,-87.0,27.97618,177.0,18.0,298.57863075028234,19.931206956873893,-40.06879304312611,Runde2_entry.json
10:39:25.175,51.404634,12.213506,216.0,5.0,-86.8,35.974364,185.0,20.0,295.54373687780486,20.448815872459704,-39.551184127540296,Runde2_entry.json
10:39:25.691,51.404595,12.213527,,,,36.205432,182.0,20.0,,,,Runde2_entry.json
10:39:26.191,51.404558,12.213547,,,,40.266132,195.0,20.0,,,,Runde2_entry.json
10:39:26.722,51.404518,12.213568,216.0,,,62.688684,187.0,28.0,286.5373766056235,22.013565516760593,-37.98643448323941,Runde2_entry.json
10:39:27.238,51.40448,12.213588,216.0,5.0,-80.3,59.0874,194.0,25.0,283.65523259010365,22.55171020321677,-37.44828979678323,Runde2_entry.json
10:39:27.753,51.404445,12.213607,216.0,5.0,-83.1,61.683148,198.0,26.0,281.05826882327153,23.0659671674955,-36.9340328325045,Runde2_entry.json
10:39:28.253,51.404411,12.213626,216.0,5.0,-84.1,49.217944,200.0,23.0,278.5908999774013,23.58323809950531,-36.41676190049469,Runde2_entry.json
10:39:28.785,51.404374,12.213643,216.0,5.0,-84.8,46.261216,199.0,22.0,275.8050657185502,24.12514848388014,-35.87485151611986,Runde2_entry.json
10:39:29.300,51.404338,12.21366,216.0,5.0,-85.0,47.843976000000005,199.0,22.0,273.14963185470384,24.67128872494851,-35.32871127505149,Runde2_entry.json
10:39:29.816,51.404301,12.213677,216.0,5.0,-85.3,48.85208,194.0,23.0,270.4415314524791,25.243332489483464,-34.756667510516536,Runde2_entry.json
10:39:30.331,51.404266,12.213692,216.0,5.0,-85.0,52.476068,195.0,24.0,267.87371568978057,25.788470728477876,-34.211529271522124,Runde2_entry.json
10:39:30.847,51.404235,12.213703,216.0,5.0,-81.6,45.392788,196.0,21.0,265.53569191952704,26.26063295939298,-33.73936704060702,Runde2_entry.json
10:39:31.363,51.404203,12.213714,216.0,4.0,-81.6,39.728491999999996,198.0,21.0,263.1353559600416,26.75647871828295,-33.24352128171705,Runde2_entry.json
10:39:31.878,51.404172,12.213725,216.0,4.0,-85.6,46.109096,200.0,21.0,260.85190511612325,27.252291377562642,-32.74770862243736,Runde2_entry.json
10:39:32.394,51.40414,12.213736,216.0,4.0,-86.1,54.658848,198.0,24.0,258.5090151598097,27.773253747948843,-32.22674625205116,Runde2_entry.json
10:39:32.910,51.404106,12.21375,216.0,4.0,-83.0,58.73154,199.0,25.0,256.1534090303342,28.365315353370192,-31.634684646629808,Runde2_entry.json
10:39:33.425,51.404072,12.213765,216.0,4.0,-82.4,54.213732,196.0,24.0,253.88012440289225,28.983736596357517,-31.016263403642483,Runde2_entry.json
10:39:33.925,51.40404,12.213783,216.0,4.0,-82.3,44.515288,199.0,21.0,251.95160753812746,29.62161556666581,-30.37838443333419,Runde2_entry.json
10:39:34.456,51.404006,12.213802,216.0,4.0,-85.3,48.524856,200.0,23.0,249.94290104159688,30.31517618175991,-29.68482381824009,Runde2_entry.json
10:39:34.956,51.403973,12.21382,216.0,4.0,-85.0,45.26942,200.0,22.0,248.01911349002413,31.000979329817994,-28.999020670182006,Runde2_entry.json
10:39:35.488,51.403937,12.213841,216.0,4.0,-84.7,45.672052,200.0,23.0,246.03709746281797,31.783578838138965,-28.216421161861035,Runde2_entry.json
10:39:35.941,51.403905,12.21386,216.0,4.0,-80.4,57.685728000000005,200.0,25.0,244.34008218029,32.500826766775674,-27.499173233224326,Runde2_entry.json
10:39:36.519,51.403869,12.213882,216.0,4.0,-81.9,48.923504,200.0,23.0,242.5180678492638,33.3352823346699,-26.6647176653301,Runde2_entry.json
10:39:37.035,51.40384,12.213898,216.0,4.0,-83.0,54.652491999999995,198.0,24.0,241.01098487499593,34.005384997838405,-25.994615002161595,Runde2_entry.json
10:39:37.550,51.403811,12.213916,,,,58.559256,199.0,25.0,,,,Runde2_entry.json
10:39:38.066,51.40378,12.213933,216.0,,,58.7027,199.0,19.0,238.11347032367883,35.459912456442794,-24.540087543557206,Runde2_entry.json
10:39:38.581,51.403752,12.21395,216.0,4.0,-84.3,53.018944000000005,200.0,18.0,236.85607333503296,36.168503228836244,-23.831496771163756,Runde2_entry.json
10:39:39.097,51.403724,12.213965,216.0,4.0,-84.2,52.693148,192.0,17.0,235.53562269453332,36.870123055304646,-23.129876944695354,Runde2_entry.json
10:39:39.613,51.403699,12.21398,216.0,3.0,-82.8,56.022724000000004,196.0,18.0,234.4731415688869,37.52662352681506,-22.473376473184942,Runde2_entry.json
10:39:40.113,51.403675,12.213995,216.0,3.0,-82.8,49.222519999999996,187.0,17.0,233.51576296662807,38.174742225150794,-21.825257774849206,Runde2_entry.json
10:39:40.644,51.40365,12.21401,216.0,3.0,-86.0,44.171332,189.0,16.0,232.51851594940237,38.8550599663393,-21.144940033660703,Runde2_entry.json
10:39:41.160,51.403625,12.214025,216.0,3.0,-88.2,48.619256,196.0,16.0,231.55502619431317,39.54773946655092,-20.452260533449078,Runde2_entry.json
10:39:41.675,51.403601,12.21404,216.0,3.0,-86.9,42.929676,189.0,16.0,230.69482654325978,40.230958323271466,-19.769041676728534,Runde2_entry.json
10:39:42.191,51.403577,12.214053,216.0,3.0,-86.6,56.55814,191.0,19.0,229.75743219862917,40.90416119000719,-19.095838809992813,Runde2_entry.json
10:39:42.706,51.403552,12.214064,216.0,3.0,-81.9,50.376564,188.0,22.0,228.67314804696315,41.59050835608224,-18.40949164391776,Runde2_entry.json
10:39:43.222,51.403526,12.214074,216.0,3.0,-81.7,49.806356,187.0,18.0,227.49836679377987,42.302594184261636,-17.697405815738364,Runde2_entry.json
10:39:43.753,51.403497,12.214083,216.0,3.0,-80.8,60.630584000000006,196.0,19.0,226.1055471555037,43.090556899830176,-16.909443100169824,Runde2_entry.json
10:39:44.269,51.403468,12.214092,216.0,3.0,-80.1,53.150312,174.0,19.0,224.7521004691199,43.89671478014327,-16.10328521985673,Runde2_entry.json
10:39:44.785,51.403439,12.214101,216.0,3.0,-79.7,49.11994,186.0,16.0,223.4387422262625,44.72137405958688,-15.278625940413121,Runde2_entry.json
10:39:45.285,51.403411,12.214109,216.0,3.0,-81.7,56.687284,191.0,19.0,222.16943591792733,45.52805577803491,-14.471944221965089,Runde2_entry.json
10:39:45.816,51.403385,12.214133,216.0,3.0,-81.4,59.285796000000005,190.0,21.0,221.9930178536588,46.46892072845833,-13.531079271541671,Runde2_entry.json
10:39:46.331,51.403359,12.214155,216.0,3.0,-77.0,61.591732,200.0,21.0,221.74857648133766,47.401677146120164,-12.598322853879836,Runde2_entry.json
10:39:46.847,51.403334,12.214178,216.0,3.0,-73.6,51.216784,199.0,17.0,221.6686923730031,48.32996021165701,-11.67003978834299,Runde2_entry.json
